date,PRECTOTCORR,Pressure_kPa,Humidity_percent,Temperature_C,Wind_m_s
2019-06-01,0.0,96.11,76.95,25.84,1.03
2019-06-02,0.0,96.17,74.4,25.69,0.8
2019-06-03,0.0,96.27,73.91,25.57,0.95
2019-06-04,0.0,96.26,69.31,23.95,1.1
2019-06-05,0.57,96.23,62.66,23.03,1.16
2019-06-06,0.73,96.25,65.62,22.97,1.12
2019-06-07,0.01,96.31,64.08,23.33,1.03
2019-06-08,0.17,96.43,60.93,23.77,0.87
2019-06-09,0.03,96.44,63.3,24.24,0.61
2019-06-10,0.0,96.28,66.66,24.77,1.03
2019-06-11,0.0,96.27,65.8,23.06,1.28
2019-06-12,0.0,96.32,62.54,23.46,1.0
2019-06-13,0.0,96.35,65.3,24.66,0.92
2019-06-14,0.0,96.33,72.82,24.86,1.22
2019-06-15,0.0,96.32,73.27,24.61,1.17
2019-06-16,0.0,96.33,71.08,24.86,1.06
2019-06-17,0.0,96.37,64.61,25.18,1.09
2019-06-18,0.0,96.37,65.75,25.24,0.94
2019-06-19,0.0,96.33,64.67,25.3,1.02
2019-06-20,0.0,96.35,66.28,24.33,1.18
2019-06-21,0.0,96.35,70.67,24.77,1.37
2019-06-22,0.0,96.33,75.46,24.15,1.65
2019-06-23,0.0,96.27,76.77,24.07,1.89
2019-06-24,0.0,96.24,75.25,24.04,1.66
2019-06-25,0.03,96.25,73.65,23.93,1.7
2019-06-26,0.19,96.33,75.14,23.48,1.91
2019-06-27,0.09,96.35,70.78,23.77,1.57
2019-06-28,0.23,96.29,74.07,23.74,1.18
2019-06-29,1.55,96.32,75.96,24.35,1.05
2019-06-30,0.03,96.32,75.29,24.68,1.52
2019-07-01,0.0,96.2,69.74,24.87,1.64
2019-07-02,0.0,96.07,68.0,24.61,1.14
2019-07-03,0.0,96.15,70.72,24.17,1.27
2019-07-04,0.0,96.18,67.99,25.54,1.1
2019-07-05,0.0,96.12,71.97,24.95,1.24
2019-07-06,0.0,96.13,72.59,24.63,1.76
2019-07-07,0.0,96.2,72.2,24.21,2.58
2019-07-08,0.0,96.34,72.24,23.81,1.87
2019-07-09,0.0,96.37,68.75,24.64,0.86
2019-07-10,0.0,96.35,70.04,24.2,1.97
2019-07-11,0.0,96.28,71.78,24.27,2.26
2019-07-12,0.0,96.32,74.06,23.98,1.84
2019-07-13,0.01,96.35,71.42,24.87,1.06
2019-07-14,0.03,96.27,68.67,25.97,1.21
2019-07-15,2.74,96.15,71.49,25.57,1.38
2019-07-16,7.99,96.24,77.89,24.93,1.25
2019-07-17,3.5,96.31,76.76,25.19,0.67
2019-07-18,0.02,96.18,72.24,26.19,1.05
2019-07-19,0.24,96.28,78.25,24.3,1.6
2019-07-20,0.0,96.34,75.21,24.26,1.7
2019-07-21,0.0,96.35,70.72,24.47,1.44
2019-07-22,0.0,96.29,71.19,24.28,1.65
2019-07-23,0.0,96.29,69.8,24.68,1.42
2019-07-24,0.0,96.16,67.36,25.65,0.97
2019-07-25,0.43,96.21,68.01,25.38,1.55
2019-07-26,1.15,96.26,70.67,24.81,1.62
2019-07-27,0.31,96.24,68.98,24.18,1.63
2019-07-28,0.5,96.25,71.87,23.54,1.83
2019-07-29,0.12,96.29,70.92,23.72,1.59
2019-07-30,0.0,96.37,71.4,23.98,2.01
2019-07-31,0.0,96.23,68.12,25.24,1.47
2019-08-01,0.0,96.19,70.0,24.9,1.84
2019-08-02,0.0,96.25,71.61,24.28,2.03
2019-08-03,0.0,96.3,70.83,24.48,1.83
2019-08-04,0.07,96.42,71.44,24.33,1.73
2019-08-05,0.05,96.35,66.26,25.97,1.24
2019-08-06,0.14,96.39,69.42,25.57,1.96
2019-08-07,0.18,96.4,68.87,26.0,2.03
2019-08-08,0.1,96.44,71.12,24.9,2.09
2019-08-09,0.0,96.42,68.12,25.63,1.87
2019-08-10,0.0,96.47,65.58,25.66,1.8
2019-08-11,0.0,96.38,65.41,25.75,1.98
2019-08-12,0.03,96.26,65.37,25.72,1.9
2019-08-13,0.01,96.33,67.82,25.09,2.29
2019-08-14,0.13,96.33,66.59,25.99,1.67
2019-08-15,0.18,96.29,65.38,26.08,1.64
2019-08-16,0.04,96.27,68.25,25.67,1.86
2019-08-17,0.04,96.27,64.65,25.33,1.82
2019-08-18,0.02,96.18,65.46,25.41,1.7
2019-08-19,0.22,96.12,64.9,26.09,1.9
2019-08-20,0.93,96.22,67.91,25.75,1.53
2019-08-21,0.35,96.34,68.07,25.89,1.14
2019-08-22,0.05,96.28,62.85,26.72,0.79
2019-08-23,0.15,96.33,63.75,26.09,1.67
2019-08-24,0.1,96.39,67.72,25.16,1.96
2019-08-25,0.09,96.34,63.31,26.37,1.22
2019-08-26,0.37,96.46,66.65,25.36,1.45
2019-08-27,0.1,96.32,61.58,26.95,1.05
2019-08-28,0.13,96.27,62.59,26.51,2.07
2019-08-29,0.49,96.25,66.67,26.62,1.53
2019-08-30,2.17,96.25,73.77,25.36,2.01
2019-08-31,0.17,96.21,69.14,25.96,1.74
2019-09-01,0.29,96.11,65.78,26.88,1.54
2019-09-02,0.14,96.16,64.02,27.1,1.4
2019-09-03,2.81,96.24,67.0,27.02,1.67
2019-09-04,20.53,96.25,75.7,25.8,1.83
2019-09-05,0.9,96.17,71.21,26.67,1.31
2019-09-06,1.33,96.25,71.52,25.96,1.54
2019-09-07,2.58,96.28,69.0,26.98,1.32
2019-09-08,0.6,96.38,72.88,25.33,1.79
2019-09-09,0.92,96.36,65.61,26.62,0.96
2019-09-10,0.2,96.31,71.43,25.6,1.86
2019-09-11,0.4,96.19,65.4,26.47,1.84
2019-09-12,0.19,96.22,63.83,27.13,1.5
2019-09-13,0.46,96.17,62.53,27.58,1.21
2019-09-14,0.8,96.09,68.55,26.62,2.09
2019-09-15,1.48,96.16,70.25,25.37,1.66
2019-09-16,14.7,96.19,79.57,25.12,1.38
2019-09-17,1.15,96.07,71.31,26.75,0.94
2019-09-18,4.11,96.17,76.57,25.79,1.91
2019-09-19,1.08,96.13,71.96,26.7,1.13
2019-09-20,2.06,96.19,70.11,26.61,1.65
2019-09-21,4.04,96.15,74.46,26.03,1.66
2019-09-22,0.69,96.13,73.1,26.33,1.63
2019-09-23,2.35,96.11,69.93,27.05,1.01
2019-09-24,7.42,96.12,73.53,26.68,1.23
2019-09-25,3.94,96.26,83.83,24.39,1.89
2019-09-26,4.08,96.24,77.45,25.42,0.98
2019-09-27,2.75,96.22,71.58,26.36,1.08
2019-09-28,8.84,96.21,75.12,25.87,1.03
2019-09-29,3.89,96.22,79.07,24.84,2.14
2019-09-30,0.2,96.16,77.71,24.69,1.86
2019-10-01,0.3,96.1,74.67,25.27,1.09
2019-10-02,0.8,96.13,70.98,26.4,0.72
2019-10-03,8.33,96.09,76.5,25.85,1.07
2019-10-04,9.73,96.12,82.69,24.57,1.2
2019-10-05,2.42,96.07,76.15,25.81,1.0
2019-10-06,4.91,96.05,78.67,25.55,0.79
2019-10-07,12.28,96.07,85.81,24.44,1.42
2019-10-08,3.35,96.0,80.71,25.36,1.11
2019-10-09,12.34,96.03,83.35,24.9,1.14
2019-10-10,12.99,96.1,80.71,25.12,1.39
2019-10-11,7.94,96.09,79.59,25.36,0.93
2019-10-12,6.25,95.99,76.33,26.03,0.9
2019-10-13,5.1,96.01,75.39,26.15,0.74
2019-10-14,11.12,96.13,84.81,24.81,0.82
2019-10-15,1.37,96.15,82.07,24.95,1.14
2019-10-16,2.94,96.1,80.98,25.23,0.76
2019-10-17,10.48,96.19,82.51,24.97,1.1
2019-10-18,13.2,96.13,82.59,24.92,1.07
2019-10-19,3.06,96.12,85.38,24.51,1.2
2019-10-20,1.75,96.14,81.6,24.88,1.02
2019-10-21,3.24,96.09,78.12,26.13,1.01
2019-10-22,19.28,96.04,87.72,24.73,1.33
2019-10-23,5.02,95.97,83.79,24.59,1.0
2019-10-24,6.67,96.03,76.31,25.83,0.78
2019-10-25,18.43,96.15,86.26,24.78,0.87
2019-10-26,16.42,96.11,88.7,24.71,0.88
2019-10-27,3.28,96.08,89.98,24.19,1.25
2019-10-28,7.99,96.02,87.6,24.5,1.4
2019-10-29,20.57,96.12,87.08,23.35,1.42
2019-10-30,2.16,96.11,75.87,25.43,0.82
2019-10-31,3.41,96.18,78.34,25.53,0.74
2019-11-01,3.05,96.06,74.47,26.4,0.56
2019-11-02,5.95,96.04,82.38,25.48,1.4
2019-11-03,1.96,96.13,77.27,26.0,0.93
2019-11-04,6.21,96.19,77.33,26.13,0.65
2019-11-05,3.78,96.19,84.1,25.02,1.28
2019-11-06,1.71,96.05,77.92,25.99,0.83
2019-11-07,16.66,96.07,76.58,25.73,0.75
2019-11-08,14.78,96.05,78.61,26.06,0.89
2019-11-09,4.15,95.97,84.71,25.86,0.95
2019-11-10,4.5,95.95,89.07,24.91,1.21
2019-11-11,6.88,95.94,86.46,24.95,1.0
2019-11-12,2.37,95.86,79.18,25.86,0.75
2019-11-13,1.7,95.93,84.12,25.31,1.0
2019-11-14,0.65,95.95,81.15,25.63,1.0
2019-11-15,3.02,95.95,84.62,25.39,0.99
2019-11-16,18.29,95.92,88.42,24.74,0.95
2019-11-17,4.67,95.96,87.14,24.82,1.66
2019-11-18,8.29,96.05,85.59,24.62,0.87
2019-11-19,0.94,96.06,78.87,25.52,0.93
2019-11-20,16.47,96.03,79.12,25.48,0.69
2019-11-21,11.96,96.08,87.25,24.37,1.41
2019-11-22,0.32,96.14,84.88,24.28,1.5
2019-11-23,0.47,96.15,84.43,24.29,1.05
2019-11-24,0.56,96.11,82.64,24.97,1.07
2019-11-25,8.69,96.08,84.43,25.02,0.84
2019-11-26,69.76,96.09,88.71,23.21,1.28
2019-11-27,22.86,96.11,82.27,24.56,0.66
2019-11-28,1.91,96.14,83.92,25.1,1.3
2019-11-29,3.16,96.1,81.23,25.79,0.83
2019-11-30,9.31,96.05,85.39,25.64,1.28
2019-12-01,28.18,96.04,89.6,24.62,1.25
2019-12-02,3.34,96.08,89.18,24.6,0.97
2019-12-03,1.85,96.08,89.05,24.5,1.19
2019-12-04,2.65,96.05,84.2,25.29,0.82
2019-12-05,28.91,96.08,88.45,23.58,1.72
2019-12-06,17.74,96.07,87.1,24.16,1.04
2019-12-07,3.63,96.1,93.62,23.14,1.46
2019-12-08,9.93,96.08,85.29,24.79,1.21
2019-12-09,16.19,96.07,87.47,24.28,1.63
2019-12-10,0.77,96.09,85.72,24.4,1.55
2019-12-11,0.36,96.06,81.78,25.0,1.07
2019-12-12,1.57,96.04,83.66,25.09,0.97
2019-12-13,7.63,96.12,88.88,24.33,1.03
2019-12-14,18.08,96.21,90.23,23.83,1.04
2019-12-15,8.06,96.16,86.6,24.31,0.88
2019-12-16,1.52,96.02,82.5,25.62,0.99
2019-12-17,9.73,95.99,82.45,25.73,0.73
2019-12-18,23.45,96.03,87.78,25.13,0.86
2019-12-19,12.49,96.07,90.79,24.59,0.8
2019-12-20,3.8,96.15,82.63,25.27,0.67
2019-12-21,2.77,96.16,88.62,24.54,1.01
2019-12-22,13.21,96.2,82.35,25.25,0.78
2019-12-23,28.24,96.11,80.86,25.54,0.78
2019-12-24,3.98,96.13,86.15,25.22,1.07
2019-12-25,19.06,96.08,82.87,25.78,0.7
2019-12-26,43.58,96.1,89.15,24.18,1.06
2019-12-27,2.1,96.07,81.36,25.67,1.01
2019-12-28,25.24,95.99,84.57,25.75,0.67
2019-12-29,24.7,96.02,90.07,23.97,1.03
2019-12-30,3.73,95.99,79.78,25.99,0.71
2019-12-31,17.06,96.01,82.93,25.94,0.68
2020-01-01,6.49,96.02,83.83,25.97,1.11
2020-01-02,12.57,96.04,80.84,26.1,0.92
2020-01-03,7.59,96.09,85.11,25.76,1.42
2020-01-04,15.31,96.22,83.12,24.94,1.01
2020-01-05,7.24,96.16,83.56,25.31,0.83
2020-01-06,2.93,96.01,79.42,26.15,0.62
2020-01-07,6.19,96.05,86.69,25.17,0.97
2020-01-08,44.03,96.17,81.82,25.48,0.69
2020-01-09,16.4,96.27,88.19,24.25,1.35
2020-01-10,77.19,96.37,86.32,23.48,0.78
2020-01-11,3.15,96.34,81.04,24.02,1.05
2020-01-12,0.18,96.25,71.06,26.17,0.63
2020-01-13,0.1,96.07,69.06,26.85,0.44
2020-01-14,0.11,95.94,73.11,26.85,0.72
2020-01-15,14.95,95.98,73.52,27.38,0.58
2020-01-16,4.57,96.02,81.27,26.81,0.87
2020-01-17,2.62,96.13,91.49,25.36,1.14
2020-01-18,1.55,96.25,88.8,24.8,1.39
2020-01-19,0.76,96.12,83.3,25.71,1.01
2020-01-20,8.76,96.06,83.12,26.17,0.78
2020-01-21,23.48,96.1,84.82,26.34,0.83
2020-01-22,1.28,96.08,83.84,26.03,0.79
2020-01-23,15.26,96.02,83.9,26.39,0.89
2020-01-24,2.33,96.09,81.74,26.57,0.98
2020-01-25,1.47,96.13,79.81,26.63,0.82
2020-01-26,10.13,96.16,83.14,26.29,1.07
2020-01-27,22.92,96.1,87.48,25.97,1.12
2020-01-28,0.49,96.1,81.52,26.88,0.84
2020-01-29,3.87,96.17,83.04,25.99,0.74
2020-01-30,37.04,96.32,87.33,24.6,1.18
2020-01-31,1.09,96.29,79.06,25.14,1.11
2020-02-01,1.12,96.25,77.18,26.08,0.86
2020-02-02,3.77,96.25,79.37,25.58,0.97
2020-02-03,53.01,96.26,88.45,24.54,1.6
2020-02-04,0.67,96.38,84.33,23.29,1.33
2020-02-05,2.78,96.19,80.11,25.4,1.1
2020-02-06,4.89,96.09,82.51,25.89,0.8
2020-02-07,9.02,96.11,83.13,26.28,0.95
2020-02-08,35.85,96.2,89.49,25.3,1.29
2020-02-09,23.44,96.18,87.07,25.51,1.24
2020-02-10,5.32,96.15,83.28,26.18,0.75
2020-02-11,2.59,96.18,84.67,26.04,0.88
2020-02-12,2.76,96.13,85.67,25.68,1.61
2020-02-13,9.41,96.04,85.35,25.85,1.16
2020-02-14,46.4,96.0,85.97,25.88,0.95
2020-02-15,1.27,95.94,84.85,26.12,0.85
2020-02-16,7.81,96.04,88.1,25.77,1.16
2020-02-17,18.86,96.17,85.16,25.38,0.96
2020-02-18,3.45,96.15,84.58,25.58,1.22
2020-02-19,12.31,96.12,81.5,25.53,0.82
2020-02-20,0.17,95.93,82.33,25.9,1.3
2020-02-21,0.87,95.87,80.37,26.74,0.98
2020-02-22,1.05,95.89,83.75,26.68,1.16
2020-02-23,6.8,96.02,89.35,25.56,1.37
2020-02-24,7.57,96.06,80.46,26.12,1.23
2020-02-25,5.36,95.95,78.24,27.01,0.67
2020-02-26,13.9,96.01,87.44,25.96,0.75
2020-02-27,11.09,96.05,78.79,27.51,0.67
2020-02-28,4.71,96.03,84.98,26.6,0.89
2020-02-29,5.39,96.11,84.25,25.54,1.04
2020-03-01,4.34,96.19,86.96,25.26,1.61
2020-03-02,12.1,96.25,86.96,25.32,1.01
2020-03-03,2.07,96.36,84.4,25.05,1.09
2020-03-04,8.57,96.23,79.14,26.28,0.97
2020-03-05,15.22,96.19,85.15,25.98,1.27
2020-03-06,11.65,96.04,84.56,26.16,1.16
2020-03-07,8.1,96.05,85.36,25.97,0.96
2020-03-08,5.28,96.08,88.52,25.67,1.61
2020-03-09,7.68,96.05,86.32,25.5,1.19
2020-03-10,12.41,95.96,82.24,26.0,0.74
2020-03-11,9.56,95.98,90.8,25.08,1.69
2020-03-12,1.68,96.09,90.36,24.72,1.33
2020-03-13,0.37,96.04,77.76,26.46,0.79
2020-03-14,1.2,96.04,72.6,27.54,0.52
2020-03-15,3.41,95.96,76.85,27.42,0.77
2020-03-16,5.96,95.97,89.51,25.77,1.61
2020-03-17,14.71,96.09,92.83,24.51,1.18
2020-03-18,2.8,96.1,87.13,24.33,1.13
2020-03-19,10.23,96.1,85.1,25.24,0.82
2020-03-20,9.43,96.17,89.1,24.45,1.8
2020-03-21,4.29,96.16,85.43,24.37,0.83
2020-03-22,5.13,96.06,75.56,26.48,0.45
2020-03-23,8.64,96.1,86.01,25.37,0.87
2020-03-24,5.46,96.03,84.41,25.88,0.96
2020-03-25,20.73,96.05,91.89,24.57,1.69
2020-03-26,17.26,96.08,88.37,24.33,1.87
2020-03-27,3.2,96.12,86.96,24.61,1.37
2020-03-28,4.46,96.15,80.35,25.65,0.63
2020-03-29,7.52,96.11,84.56,25.33,0.7
2020-03-30,5.32,96.03,86.26,25.17,1.09
2020-03-31,0.68,95.99,77.6,26.67,0.7
2020-04-01,7.95,96.07,85.62,25.36,0.88
2020-04-02,2.09,96.03,89.35,25.48,1.36
2020-04-03,2.99,96.0,82.92,25.82,0.93
2020-04-04,3.82,96.07,79.22,26.27,0.53
2020-04-05,6.44,96.19,87.6,25.68,1.11
2020-04-06,2.89,96.2,86.53,25.43,0.78
2020-04-07,1.33,96.08,86.92,25.77,1.15
2020-04-08,2.94,96.02,88.01,25.58,1.21
2020-04-09,8.03,95.98,87.07,25.63,0.87
2020-04-10,64.66,96.0,91.76,24.82,1.07
2020-04-11,3.35,96.07,83.08,26.09,0.69
2020-04-12,12.3,96.18,93.54,24.11,1.55
2020-04-13,2.51,96.15,83.94,25.19,0.56
2020-04-14,2.18,96.06,76.87,26.92,0.54
2020-04-15,0.85,96.04,76.76,27.04,0.63
2020-04-16,0.85,95.96,79.36,26.94,0.52
2020-04-17,14.09,95.95,94.58,24.8,0.93
2020-04-18,11.06,96.18,88.71,24.4,0.8
2020-04-19,2.0,96.3,87.61,24.4,1.35
2020-04-20,2.35,96.23,82.29,24.7,0.72
2020-04-21,15.13,96.23,89.57,24.33,1.4
2020-04-22,1.12,96.14,82.72,25.27,0.85
2020-04-23,4.34,96.08,86.03,25.02,1.23
2020-04-24,5.35,95.99,82.46,25.82,0.87
2020-04-25,3.16,95.99,84.03,26.12,0.59
2020-04-26,7.03,96.12,89.3,25.34,0.92
2020-04-27,25.73,96.27,86.69,25.04,1.07
2020-04-28,23.28,96.3,79.13,25.86,0.5
2020-04-29,9.55,96.29,79.83,26.43,0.78
2020-04-30,13.08,96.31,82.58,26.33,0.95
2020-05-01,4.54,96.34,82.77,25.8,1.03
2020-05-02,8.72,96.28,83.73,25.8,1.18
2020-05-03,2.26,96.19,87.03,25.49,1.4
2020-05-04,1.59,96.1,82.18,26.08,0.93
2020-05-05,25.23,96.1,89.54,25.19,0.72
2020-05-06,9.71,96.18,88.18,24.83,1.11
2020-05-07,0.18,96.08,86.58,25.46,1.32
2020-05-08,0.05,96.1,83.51,25.67,1.08
2020-05-09,1.79,96.16,82.97,26.09,0.7
2020-05-10,44.68,96.25,88.55,25.21,1.28
2020-05-11,5.16,96.27,83.5,25.64,0.77
2020-05-12,13.82,96.32,88.22,25.01,1.12
2020-05-13,15.53,96.31,88.49,24.89,1.01
2020-05-14,37.83,96.3,87.81,24.86,1.21
2020-05-15,0.35,96.26,85.31,24.05,1.42
2020-05-16,0.0,96.2,80.37,24.35,1.3
2020-05-17,0.01,96.21,80.96,25.22,1.15
2020-05-18,1.13,96.26,84.53,25.5,0.82
2020-05-19,0.21,96.3,84.45,25.28,1.25
2020-05-20,0.03,96.32,82.43,24.66,1.33
2020-05-21,2.26,96.35,85.12,25.02,1.4
2020-05-22,1.71,96.32,84.93,25.28,1.22
2020-05-23,5.87,96.35,84.89,24.8,1.05
2020-05-24,16.55,96.29,83.72,25.26,0.96
2020-05-25,1.47,96.23,80.42,25.87,1.0
2020-05-26,0.37,96.23,84.18,25.7,1.24
2020-05-27,0.61,96.18,83.1,25.87,0.87
2020-05-28,3.02,96.15,84.74,25.88,1.15
2020-05-29,7.53,96.14,85.34,25.41,1.48
2020-05-30,0.19,96.19,84.07,24.91,1.0
2020-05-31,1.41,96.29,79.66,25.55,0.63
2020-06-01,25.97,96.34,85.52,25.04,0.7
2020-06-02,11.09,96.33,86.97,24.57,1.16
2020-06-03,1.0,96.28,85.45,24.75,1.17
2020-06-04,0.58,96.31,83.96,25.01,1.25
2020-06-05,0.77,96.36,81.58,25.29,1.07
2020-06-06,0.64,96.35,84.11,24.81,0.98
2020-06-07,0.04,96.31,87.69,24.13,1.29
2020-06-08,0.35,96.21,85.98,24.47,1.15
2020-06-09,0.62,96.24,87.58,24.13,2.16
2020-06-10,0.08,96.32,88.05,23.9,1.79
2020-06-11,0.02,96.3,86.92,23.95,1.36
2020-06-12,0.0,96.26,86.23,23.48,1.65
2020-06-13,0.0,96.31,84.88,23.67,1.26
2020-06-14,0.0,96.36,81.64,23.9,1.13
2020-06-15,0.01,96.35,78.63,23.81,1.23
2020-06-16,0.0,96.31,79.32,23.15,1.36
2020-06-17,0.02,96.3,80.04,23.0,1.4
2020-06-18,0.0,96.36,76.73,22.39,1.23
2020-06-19,0.01,96.48,72.88,22.61,0.91
2020-06-20,0.0,96.5,77.24,22.8,1.3
2020-06-21,0.17,96.41,83.61,22.2,1.72
2020-06-22,0.02,96.25,79.67,22.99,1.19
2020-06-23,0.0,96.2,69.49,22.68,1.07
2020-06-24,0.01,96.24,75.39,22.73,1.2
2020-06-25,0.19,96.22,85.23,22.49,1.6
2020-06-26,0.59,96.17,85.31,23.18,1.36
2020-06-27,1.07,96.15,85.87,22.95,1.76
2020-06-28,0.09,96.17,82.24,23.08,1.13
2020-06-29,0.39,96.2,84.19,22.8,1.74
2020-06-30,0.04,96.19,83.07,23.2,1.56
2020-07-01,0.05,96.24,83.81,22.96,1.59
2020-07-02,0.03,96.22,84.45,23.04,1.68
2020-07-03,0.12,96.2,85.08,22.9,1.72
2020-07-04,0.05,96.2,80.77,23.76,1.61
2020-07-05,0.0,96.21,83.07,22.99,1.72
2020-07-06,0.0,96.24,83.72,22.48,2.04
2020-07-07,0.0,96.18,75.15,22.72,1.61
2020-07-08,0.0,96.15,75.64,23.13,0.85
2020-07-09,0.0,96.16,77.91,23.86,1.27
2020-07-10,0.25,96.2,84.91,23.51,2.09
2020-07-11,0.09,96.25,88.41,22.08,1.84
2020-07-12,0.59,96.3,86.33,22.87,1.75
2020-07-13,1.24,96.23,85.42,23.07,1.92
2020-07-14,0.29,96.16,83.38,22.97,2.15
2020-07-15,0.28,96.31,84.19,22.5,1.75
2020-07-16,0.13,96.34,81.56,23.24,1.48
2020-07-17,0.08,96.32,76.86,23.31,1.8
2020-07-18,0.01,96.31,75.89,22.57,1.55
2020-07-19,0.0,96.24,63.9,22.97,1.01
2020-07-20,0.0,96.21,73.59,22.25,1.64
2020-07-21,0.0,96.25,75.21,23.11,1.5
2020-07-22,0.0,96.22,77.9,22.76,1.6
2020-07-23,0.0,96.17,80.09,22.36,1.84
2020-07-24,0.0,96.14,78.6,23.36,1.41
2020-07-25,0.0,96.23,82.38,23.29,1.76
2020-07-26,0.0,96.26,84.71,22.75,2.1
2020-07-27,0.0,96.26,82.03,23.12,2.26
2020-07-28,0.0,96.24,79.73,22.42,2.16
2020-07-29,0.0,96.27,80.18,22.37,2.29
2020-07-30,0.63,96.24,80.94,22.98,1.81
2020-07-31,0.67,96.29,81.81,22.95,2.0
2020-08-01,0.87,96.31,81.95,22.87,1.85
2020-08-02,0.74,96.34,84.33,22.55,2.22
2020-08-03,5.33,96.44,85.43,22.52,2.2
2020-08-04,0.07,96.44,85.19,22.89,2.13
2020-08-05,0.01,96.46,83.97,23.05,2.04
2020-08-06,0.01,96.41,82.9,22.83,2.08
2020-08-07,0.01,96.47,82.23,23.05,1.97
2020-08-08,0.01,96.46,80.7,23.52,2.14
2020-08-09,0.01,96.36,82.78,23.09,2.6
2020-08-10,0.02,96.27,83.39,22.96,2.61
2020-08-11,0.01,96.3,82.08,23.41,2.06
2020-08-12,0.01,96.28,82.31,23.74,2.1
2020-08-13,0.0,96.21,81.24,23.36,2.14
2020-08-14,0.01,96.07,82.96,23.14,2.04
2020-08-15,0.0,96.07,82.4,23.22,1.95
2020-08-16,0.01,96.04,81.57,24.15,1.83
2020-08-17,0.02,96.07,81.21,23.97,2.56
2020-08-18,0.0,95.95,81.02,24.23,1.46
2020-08-19,0.35,95.91,81.4,24.72,1.78
2020-08-20,0.12,95.92,82.77,24.57,2.29
2020-08-21,0.08,96.05,82.08,24.18,1.84
2020-08-22,0.07,96.16,80.67,24.49,1.6
2020-08-23,0.31,96.15,82.03,24.47,1.61
2020-08-24,2.99,96.12,79.45,24.47,1.53
2020-08-25,0.55,96.15,75.28,25.1,1.16
2020-08-26,1.73,96.22,76.36,25.09,1.4
2020-08-27,4.83,96.28,81.3,24.38,1.41
2020-08-28,1.64,96.15,82.38,24.12,1.61
2020-08-29,0.26,96.12,83.66,23.8,1.69
2020-08-30,0.19,96.18,76.76,24.48,1.39
2020-08-31,0.12,96.22,80.86,23.69,1.68
2020-09-01,0.33,96.13,78.61,24.38,1.34
2020-09-02,0.69,96.09,77.66,24.96,1.12
2020-09-03,0.55,96.21,78.65,25.26,1.13
2020-09-04,0.38,96.3,79.63,25.22,1.93
2020-09-05,0.24,96.15,76.72,25.13,2.11
2020-09-06,0.35,95.98,78.5,25.04,2.06
2020-09-07,0.25,96.03,76.64,25.4,1.64
2020-09-08,2.58,96.1,77.9,25.35,1.86
2020-09-09,1.96,96.13,77.96,25.33,1.72
